qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	Protein Name	Genomic position	Organism	Entry Name	Gene Name	Keywords	Comments	ID
AUGUSTUS_g1.t1	tr|A0A3B5ZZM5|A0A3B5ZZM5_WHEAT	40.816	49	25	1	80	128	125	169	7.84e-04	44.7	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Chromosome 1DChromosome 1D	Triticum aestivum (Wheat).	A0A3B5ZZM5_WHEAT	[{'ORFNames': ['CFC21_012908 {ECO:0000313|EMBL:KAF6996590.1}']}]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	[]	A0A3B5ZZM5
AUGUSTUS_g1.t1	tr|A0A3B6RLL8|A0A3B6RLL8_WHEAT	40.741	54	29	2	73	125	168	219	8.15e-04	43.5	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Chromosome 7AChromosome 7A	Triticum aestivum (Wheat).	A0A3B6RLL8_WHEAT	[{'ORFNames': ['CFC21_098548 {ECO:0000313|EMBL:KAF7096640.1}']}]	['Membrane', 'Metal-binding', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	[]	A0A3B6RLL8
AUGUSTUS_g1.t1	tr|A0A3B6TBI0|A0A3B6TBI0_WHEAT	38.462	78	38	4	55	125	201	275	8.16e-04	43.9	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Chromosome 7DChromosome 7D	Triticum aestivum (Wheat).	A0A3B6TBI0_WHEAT	[{'ORFNames': ['CFC21_106561 {ECO:0000313|EMBL:KAF7105786.1}']}]	['Membrane', 'Metal-binding', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	[]	A0A3B6TBI0
AUGUSTUS_g1.t1	tr|A0A3B6QGB0|A0A3B6QGB0_WHEAT	26.882	93	57	2	43	125	43	134	8.22e-04	42.4	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Chromosome 6DChromosome 6D	Triticum aestivum (Wheat).	A0A3B6QGB0_WHEAT	[{'ORFNames': ['CFC21_093206 {ECO:0000313|EMBL:KAF7090463.1}']}]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	[]	A0A3B6QGB0
AUGUSTUS_g1.t1	tr|A0A3B6I328|A0A3B6I328_WHEAT	35.526	76	40	3	55	124	79	151	8.31e-04	42.7	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Chromosome 4AChromosome 4A	Triticum aestivum (Wheat).	A0A3B6I328_WHEAT	[{'ORFNames': ['CFC21_055505 {ECO:0000313|EMBL:KAF7046479.1}']}]	['Metal-binding', 'Reference proteome', 'Signal', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	[]	A0A3B6I328
AUGUSTUS_g1.t1	tr|A0A3B6RLM2|A0A3B6RLM2_WHEAT	31.193	109	54	5	45	150	86	176	8.69e-04	42.7	RecName: Full=RING-type E3 ubiquitin transferase {ECO:0000256|ARBA:ARBA00012483}; EC=2.3.2.27 {ECO:0000256|ARBA:ARBA00012483};	Chromosome 7AChromosome 7A	Triticum aestivum (Wheat).	A0A3B6RLM2_WHEAT	[{'ORFNames': ['CFC21_098540 {ECO:0000313|EMBL:KAF7096631.1}']}]	['Membrane', 'Metal-binding', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Ubl conjugation pathway', 'Zinc', 'Zinc-finger']	['CATALYTIC ACTIVITY: Reaction=S-ubiquitinyl-[E2 ubiquitin-conjugating enzyme]-L-cysteine +   [acceptor protein]-L-lysine = [E2 ubiquitin-conjugating enzyme]-L-   cysteine + N(6)-ubiquitinyl-[acceptor protein]-L-lysine.;   EC=2.3.2.27; Evidence={ECO:0000256|ARBA:ARBA00000900};', 'PATHWAY: Protein modification; protein ubiquitination. {ECO:0000256|ARBA:ARBA00004906}.', 'SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single- pass membrane protein {ECO:0000256|ARBA:ARBA00004167}.']	A0A3B6RLM2
AUGUSTUS_g1.t1	tr|A0A3B6H0N7|A0A3B6H0N7_WHEAT	36.508	63	31	3	80	142	91	144	0.001	42.4	RecName: Full=RING-type E3 ubiquitin transferase {ECO:0000256|ARBA:ARBA00012483}; EC=2.3.2.27 {ECO:0000256|ARBA:ARBA00012483};	Chromosome 3DChromosome 3D	Triticum aestivum (Wheat).	A0A3B6H0N7_WHEAT	[{'ORFNames': ['CFC21_049822 {ECO:0000313|EMBL:KAF7039879.1}']}]	['Metal-binding', 'Reference proteome', 'Transferase', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	['CATALYTIC ACTIVITY: Reaction=S-ubiquitinyl-[E2 ubiquitin-conjugating enzyme]-L-cysteine +   [acceptor protein]-L-lysine = [E2 ubiquitin-conjugating enzyme]-L-   cysteine + N(6)-ubiquitinyl-[acceptor protein]-L-lysine.;   EC=2.3.2.27; Evidence={ECO:0000256|ARBA:ARBA00000900};']	A0A3B6H0N7
AUGUSTUS_g1.t1	tr|A0A3B6QJV3|A0A3B6QJV3_WHEAT	41.667	48	24	3	80	126	168	212	0.001	43.9	RecName: Full=RING-type E3 ubiquitin transferase {ECO:0000256|ARBA:ARBA00012483}; EC=2.3.2.27 {ECO:0000256|ARBA:ARBA00012483};	Chromosome 6DChromosome 6D	Triticum aestivum (Wheat).	A0A3B6QJV3_WHEAT	[{'ORFNames': ['CFC21_093313 {ECO:0000313|EMBL:KAF7090589.1}']}]	['Membrane', 'Metal-binding {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Ubl conjugation pathway', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	['CATALYTIC ACTIVITY: Reaction=S-ubiquitinyl-[E2 ubiquitin-conjugating enzyme]-L-cysteine +   [acceptor protein]-L-lysine = [E2 ubiquitin-conjugating enzyme]-L-   cysteine + N(6)-ubiquitinyl-[acceptor protein]-L-lysine.;   EC=2.3.2.27; Evidence={ECO:0000256|ARBA:ARBA00000900};', 'PATHWAY: Protein modification; protein ubiquitination. {ECO:0000256|ARBA:ARBA00004906}.', 'SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single- pass membrane protein {ECO:0000256|ARBA:ARBA00004167}.']	A0A3B6QJV3
AUGUSTUS_g1.t1	tr|A0A3B6FRY2|A0A3B6FRY2_WHEAT	42.222	45	22	1	80	124	108	148	0.001	43.9	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Chromosome 3BChromosome 3B	Triticum aestivum (Wheat).	A0A3B6FRY2_WHEAT	[{'ORFNames': ['CFC21_042519 {ECO:0000313|EMBL:KAF7031146.1}']}]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	[]	A0A3B6FRY2
AUGUSTUS_g1.t1	tr|A0A3B6FVB3|A0A3B6FVB3_WHEAT	42.222	45	22	1	80	124	102	142	0.001	43.9	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Chromosome 3BChromosome 3B	Triticum aestivum (Wheat).	A0A3B6FVB3_WHEAT	[{'ORFNames': ['CFC21_042519 {ECO:0000313|EMBL:KAF7031145.1}']}]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	[]	A0A3B6FVB3
AUGUSTUS_g1.t1	tr|A0A3B6FUQ6|A0A3B6FUQ6_WHEAT	42.222	45	22	1	80	124	45	85	0.001	43.9	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Chromosome 3BChromosome 3B	Triticum aestivum (Wheat).	A0A3B6FUQ6_WHEAT	[{'ORFNames': ['CFC21_042519 {ECO:0000313|EMBL:KAF7031144.1}']}]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	[]	A0A3B6FUQ6
AUGUSTUS_g1.t1	tr|A0A3B6CDG6|A0A3B6CDG6_WHEAT	36.000	100	49	7	37	125	54	149	0.001	42.4	RecName: Full=RING-type E3 ubiquitin transferase {ECO:0000256|ARBA:ARBA00012483}; EC=2.3.2.27 {ECO:0000256|ARBA:ARBA00012483};	Chromosome 2BChromosome 2B	Triticum aestivum (Wheat).	A0A3B6CDG6_WHEAT	[{'ORFNames': ['CFC21_025585 {ECO:0000313|EMBL:KAF7011256.1}']}]	['Membrane', 'Metal-binding', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Ubl conjugation pathway', 'Zinc', 'Zinc-finger']	['CATALYTIC ACTIVITY: Reaction=S-ubiquitinyl-[E2 ubiquitin-conjugating enzyme]-L-cysteine +   [acceptor protein]-L-lysine = [E2 ubiquitin-conjugating enzyme]-L-   cysteine + N(6)-ubiquitinyl-[acceptor protein]-L-lysine.;   EC=2.3.2.27; Evidence={ECO:0000256|ARBA:ARBA00000900};', 'PATHWAY: Protein modification; protein ubiquitination. {ECO:0000256|ARBA:ARBA00004906}.', 'SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single- pass membrane protein {ECO:0000256|ARBA:ARBA00004167}.']	A0A3B6CDG6
AUGUSTUS_g1.t1	tr|A0A3B6GXG0|A0A3B6GXG0_WHEAT	42.222	45	22	1	80	124	106	146	0.001	43.9	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Chromosome 3DChromosome 3D	Triticum aestivum (Wheat).	A0A3B6GXG0_WHEAT	[{'ORFNames': ['CFC21_048389 {ECO:0000313|EMBL:KAF7038182.1}']}]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	[]	A0A3B6GXG0
AUGUSTUS_g1.t1	tr|A0A3B6GVP1|A0A3B6GVP1_WHEAT	42.222	45	22	1	80	124	110	150	0.001	43.9	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Chromosome 3DChromosome 3D	Triticum aestivum (Wheat).	A0A3B6GVP1_WHEAT	[{'ORFNames': ['CFC21_048389 {ECO:0000313|EMBL:KAF7038183.1}']}]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	[]	A0A3B6GVP1
AUGUSTUS_g1.t1	tr|A0A3B6B6S0|A0A3B6B6S0_WHEAT	35.955	89	43	4	48	125	63	148	0.001	42.0	RecName: Full=RING-type E3 ubiquitin transferase {ECO:0000256|ARBA:ARBA00012483}; EC=2.3.2.27 {ECO:0000256|ARBA:ARBA00012483};	Chromosome 2AChromosome 2A	Triticum aestivum (Wheat).	A0A3B6B6S0_WHEAT	[{'ORFNames': ['CFC21_019127 {ECO:0000313|EMBL:KAF7003846.1}']}]	['Membrane', 'Metal-binding', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Ubl conjugation pathway', 'Zinc', 'Zinc-finger']	['CATALYTIC ACTIVITY: Reaction=S-ubiquitinyl-[E2 ubiquitin-conjugating enzyme]-L-cysteine +   [acceptor protein]-L-lysine = [E2 ubiquitin-conjugating enzyme]-L-   cysteine + N(6)-ubiquitinyl-[acceptor protein]-L-lysine.;   EC=2.3.2.27; Evidence={ECO:0000256|ARBA:ARBA00000900};', 'PATHWAY: Protein modification; protein ubiquitination. {ECO:0000256|ARBA:ARBA00004906}.', 'SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single- pass membrane protein {ECO:0000256|ARBA:ARBA00004167}.']	A0A3B6B6S0
AUGUSTUS_g1.t1	tr|A0A3B6SMR1|A0A3B6SMR1_WHEAT	40.385	52	28	2	75	125	174	223	0.001	42.7	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Chromosome 7BChromosome 7B	Triticum aestivum (Wheat).	A0A3B6SMR1_WHEAT	[{'ORFNames': ['CFC21_103480 {ECO:0000313|EMBL:KAF7102322.1}']}]	['Membrane', 'Metal-binding', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	[]	A0A3B6SMR1
AUGUSTUS_g1.t1	tr|A0A3B6NT14|A0A3B6NT14_WHEAT	41.667	48	24	3	80	126	168	212	0.001	43.5	RecName: Full=RING-type E3 ubiquitin transferase {ECO:0000256|ARBA:ARBA00012483}; EC=2.3.2.27 {ECO:0000256|ARBA:ARBA00012483};	Chromosome 6AChromosome 6A	Triticum aestivum (Wheat).	A0A3B6NT14_WHEAT	[{'ORFNames': ['CFC21_084049 {ECO:0000313|EMBL:KAF7079877.1}']}]	['Membrane', 'Metal-binding {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Ubl conjugation pathway', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	['CATALYTIC ACTIVITY: Reaction=S-ubiquitinyl-[E2 ubiquitin-conjugating enzyme]-L-cysteine +   [acceptor protein]-L-lysine = [E2 ubiquitin-conjugating enzyme]-L-   cysteine + N(6)-ubiquitinyl-[acceptor protein]-L-lysine.;   EC=2.3.2.27; Evidence={ECO:0000256|ARBA:ARBA00000900};', 'PATHWAY: Protein modification; protein ubiquitination. {ECO:0000256|ARBA:ARBA00004906}.', 'SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single- pass membrane protein {ECO:0000256|ARBA:ARBA00004167}.']	A0A3B6NT14
AUGUSTUS_g1.t1	tr|A0A3B6EJR8|A0A3B6EJR8_WHEAT	42.222	45	22	1	80	124	149	189	0.002	43.9	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Chromosome 3AChromosome 3A	Triticum aestivum (Wheat).	A0A3B6EJR8_WHEAT	[{'ORFNames': ['CFC21_036567 {ECO:0000313|EMBL:KAF7024189.1}']}]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	[]	A0A3B6EJR8
AUGUSTUS_g1.t1	tr|A0A3B6DNH1|A0A3B6DNH1_WHEAT	42.308	52	26	3	75	125	99	147	0.002	42.0	RecName: Full=RING-type E3 ubiquitin transferase {ECO:0000256|ARBA:ARBA00012483}; EC=2.3.2.27 {ECO:0000256|ARBA:ARBA00012483};	Chromosome 2D	Triticum aestivum (Wheat).	A0A3B6DNH1_WHEAT	[]	['Membrane', 'Metal-binding', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Ubl conjugation pathway', 'Zinc', 'Zinc-finger']	['CATALYTIC ACTIVITY: Reaction=S-ubiquitinyl-[E2 ubiquitin-conjugating enzyme]-L-cysteine +   [acceptor protein]-L-lysine = [E2 ubiquitin-conjugating enzyme]-L-   cysteine + N(6)-ubiquitinyl-[acceptor protein]-L-lysine.;   EC=2.3.2.27; Evidence={ECO:0000256|ARBA:ARBA00000900};', 'PATHWAY: Protein modification; protein ubiquitination. {ECO:0000256|ARBA:ARBA00004906}.', 'SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single- pass membrane protein {ECO:0000256|ARBA:ARBA00004167}.']	A0A3B6DNH1
AUGUSTUS_g1.t1	tr|A0A3B6EKZ1|A0A3B6EKZ1_WHEAT	42.222	45	22	1	80	124	110	150	0.002	43.5	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Chromosome 3AChromosome 3A	Triticum aestivum (Wheat).	A0A3B6EKZ1_WHEAT	[{'ORFNames': ['CFC21_036567 {ECO:0000313|EMBL:KAF7024188.1}']}]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	[]	A0A3B6EKZ1
AUGUSTUS_g1.t1	tr|A0A3B6JM08|A0A3B6JM08_WHEAT	26.966	89	56	3	36	124	182	261	0.002	43.1	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Chromosome 4DChromosome 4D	Triticum aestivum (Wheat).	A0A3B6JM08_WHEAT	[{'ORFNames': ['CFC21_062134 {ECO:0000313|EMBL:KAF7054470.1}']}]	['Membrane', 'Metal-binding', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	['SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004370}.']	A0A3B6JM08
AUGUSTUS_g1.t1	tr|A0A3B5Z1B3|A0A3B5Z1B3_WHEAT	40.816	49	25	1	80	128	167	211	0.002	43.5	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Chromosome 1BChromosome 1B	Triticum aestivum (Wheat).	A0A3B5Z1B3_WHEAT	[{'ORFNames': ['CFC21_008002 {ECO:0000313|EMBL:KAF6990853.1}']}]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	[]	A0A3B5Z1B3
AUGUSTUS_g1.t1	tr|A0A3B6RT10|A0A3B6RT10_WHEAT	32.184	87	55	3	61	147	97	179	0.002	42.4	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Chromosome 7AChromosome 7A	Triticum aestivum (Wheat).	A0A3B6RT10_WHEAT	[{'ORFNames': ['CFC21_100768 {ECO:0000313|EMBL:KAF7099081.1}']}]	['Membrane', 'Metal-binding', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Zinc', 'Zinc-finger']	['PATHWAY: Protein modification. {ECO:0000256|ARBA:ARBA00043952}.', 'SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single- pass membrane protein {ECO:0000256|ARBA:ARBA00004167}.', 'SIMILARITY: Belongs to the RING-type zinc finger family. ATL subfamily. {ECO:0000256|ARBA:ARBA00024209}.']	A0A3B6RT10
AUGUSTUS_g1.t1	tr|A0A3B6EPB3|A0A3B6EPB3_WHEAT	42.222	45	24	2	80	124	82	124	0.002	42.0	RecName: Full=RING-type E3 ubiquitin transferase {ECO:0000256|ARBA:ARBA00012483}; EC=2.3.2.27 {ECO:0000256|ARBA:ARBA00012483};	Chromosome 3A	Triticum aestivum (Wheat).	A0A3B6EPB3_WHEAT	[]	['Metal-binding', 'Reference proteome', 'Transferase', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	['CATALYTIC ACTIVITY: Reaction=S-ubiquitinyl-[E2 ubiquitin-conjugating enzyme]-L-cysteine +   [acceptor protein]-L-lysine = [E2 ubiquitin-conjugating enzyme]-L-   cysteine + N(6)-ubiquitinyl-[acceptor protein]-L-lysine.;   EC=2.3.2.27; Evidence={ECO:0000256|ARBA:ARBA00000900};']	A0A3B6EPB3
AUGUSTUS_g1.t1	tr|A0A3B5ZYB6|A0A3B5ZYB6_WHEAT	30.233	86	56	3	39	124	127	208	0.002	42.4	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Chromosome 1DChromosome 1D	Triticum aestivum (Wheat).	A0A3B5ZYB6_WHEAT	[{'ORFNames': ['CFC21_012858 {ECO:0000313|EMBL:KAF6996528.1}']}]	['Membrane', 'Metal-binding', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Zinc', 'Zinc-finger']	[]	A0A3B5ZYB6
AUGUSTUS_g1.t1	tr|A0A3B6IPT7|A0A3B6IPT7_WHEAT	35.000	60	38	1	76	135	94	152	0.002	41.6	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Chromosome 4B	Triticum aestivum (Wheat).	A0A3B6IPT7_WHEAT	[]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	[]	A0A3B6IPT7
AUGUSTUS_g1.t1	tr|A0A3B6DKS0|A0A3B6DKS0_WHEAT	39.216	51	30	1	75	124	107	157	0.002	41.6	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Chromosome 2DChromosome 2D	Triticum aestivum (Wheat).	A0A3B6DKS0_WHEAT	[{'ORFNames': ['CFC21_031058 {ECO:0000313|EMBL:KAF7017652.1}']}]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	[]	A0A3B6DKS0
AUGUSTUS_g1.t1	tr|A0A3B6SM29|A0A3B6SM29_WHEAT	35.616	73	43	3	55	126	121	190	0.002	43.1	RecName: Full=RING-type E3 ubiquitin transferase {ECO:0000256|ARBA:ARBA00012483}; EC=2.3.2.27 {ECO:0000256|ARBA:ARBA00012483};	Chromosome 7BChromosome 7B	Triticum aestivum (Wheat).	A0A3B6SM29_WHEAT	[{'ORFNames': ['CFC21_104873 {ECO:0000313|EMBL:KAF7103942.1}']}]	['Membrane', 'Metal-binding {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Ubl conjugation pathway', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	['CATALYTIC ACTIVITY: Reaction=S-ubiquitinyl-[E2 ubiquitin-conjugating enzyme]-L-cysteine +   [acceptor protein]-L-lysine = [E2 ubiquitin-conjugating enzyme]-L-   cysteine + N(6)-ubiquitinyl-[acceptor protein]-L-lysine.;   EC=2.3.2.27; Evidence={ECO:0000256|ARBA:ARBA00000900};', 'PATHWAY: Protein modification; protein ubiquitination. {ECO:0000256|ARBA:ARBA00004906}.', 'SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single- pass membrane protein {ECO:0000256|ARBA:ARBA00004167}.']	A0A3B6SM29
AUGUSTUS_g1.t1	tr|A0A1D5URI1|A0A1D5URI1_WHEAT	38.298	47	27	2	80	126	107	151	0.002	42.7	RecName: Full=RING-type E3 ubiquitin transferase {ECO:0000256|ARBA:ARBA00012483}; EC=2.3.2.27 {ECO:0000256|ARBA:ARBA00012483};	Chromosome 2DChromosome iiChromosome 2D	Triticum aestivum (Wheat).	A0A1D5URI1_WHEAT	[{'ORFNames': ['CAMPLR22A2D_LOCUS3118 {ECO:0000313|EMBL:SPT18506.1}', 'CFC21_030212 {ECO:0000313|EMBL:KAF7016667.1}']}]	['Membrane', 'Metal-binding', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Ubl conjugation pathway', 'Zinc', 'Zinc-finger']	['CATALYTIC ACTIVITY: Reaction=S-ubiquitinyl-[E2 ubiquitin-conjugating enzyme]-L-cysteine +   [acceptor protein]-L-lysine = [E2 ubiquitin-conjugating enzyme]-L-   cysteine + N(6)-ubiquitinyl-[acceptor protein]-L-lysine.;   EC=2.3.2.27; Evidence={ECO:0000256|ARBA:ARBA00000900};', 'PATHWAY: Protein modification; protein ubiquitination. {ECO:0000256|ARBA:ARBA00004906}.', 'SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single- pass membrane protein {ECO:0000256|ARBA:ARBA00004167}.']	A0A1D5URI1
AUGUSTUS_g1.t1	tr|A0A3B5YV65|A0A3B5YV65_WHEAT	46.667	45	22	2	80	124	127	169	0.002	41.6	RecName: Full=RING-type E3 ubiquitin transferase {ECO:0000256|ARBA:ARBA00012483}; EC=2.3.2.27 {ECO:0000256|ARBA:ARBA00012483};	Chromosome 1BChromosome 1B	Triticum aestivum (Wheat).	A0A3B5YV65_WHEAT	[{'ORFNames': ['CFC21_005969 {ECO:0000313|EMBL:KAF6988432.1}']}]	['Membrane', 'Metal-binding', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Ubl conjugation pathway', 'Zinc', 'Zinc-finger']	['CATALYTIC ACTIVITY: Reaction=S-ubiquitinyl-[E2 ubiquitin-conjugating enzyme]-L-cysteine +   [acceptor protein]-L-lysine = [E2 ubiquitin-conjugating enzyme]-L-   cysteine + N(6)-ubiquitinyl-[acceptor protein]-L-lysine.;   EC=2.3.2.27; Evidence={ECO:0000256|ARBA:ARBA00000900};', 'PATHWAY: Protein modification; protein ubiquitination. {ECO:0000256|ARBA:ARBA00004906}.', 'SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single- pass membrane protein {ECO:0000256|ARBA:ARBA00004167}.']	A0A3B5YV65
AUGUSTUS_g1.t1	tr|A0A3B6QGA5|A0A3B6QGA5_WHEAT	35.211	71	38	2	68	131	100	169	0.002	42.0	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Chromosome 6DChromosome 6D	Triticum aestivum (Wheat).	A0A3B6QGA5_WHEAT	[{'ORFNames': ['CFC21_093203 {ECO:0000313|EMBL:KAF7090458.1}']}]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	[]	A0A3B6QGA5
AUGUSTUS_g1.t1	tr|A0A3B6H254|A0A3B6H254_WHEAT	28.667	150	85	4	74	211	199	338	0.002	42.7	RecName: Full=RING-type E3 ubiquitin transferase {ECO:0000256|ARBA:ARBA00012483}; EC=2.3.2.27 {ECO:0000256|ARBA:ARBA00012483};	Chromosome 3DChromosome 3D	Triticum aestivum (Wheat).	A0A3B6H254_WHEAT	[{'ORFNames': ['CFC21_049764 {ECO:0000313|EMBL:KAF7039816.1}']}]	['Metal-binding', 'Reference proteome', 'Transferase', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	['CATALYTIC ACTIVITY: Reaction=S-ubiquitinyl-[E2 ubiquitin-conjugating enzyme]-L-cysteine +   [acceptor protein]-L-lysine = [E2 ubiquitin-conjugating enzyme]-L-   cysteine + N(6)-ubiquitinyl-[acceptor protein]-L-lysine.;   EC=2.3.2.27; Evidence={ECO:0000256|ARBA:ARBA00000900};']	A0A3B6H254
