qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	Protein Name	Genomic position	Organism	Entry Name	Gene Name	Keywords	Comments	ID
FGENESH_gene3	tr|A0A9R1PAT4|A0A9R1PAT4_TRITD	29.213	89	46	3	243	331	489	560	3.0	33.5	RecName: Full=VWFA domain-containing protein {ECO:0008006|Google:ProtNLM};	Chromosome 2b	Triticum turgidum subsp. durum (Durum wheat) (Triticum durum).	A0A9R1PAT4_TRITD	[{'ORFNames': ['TRITD_2Bv1G001400 {ECO:0000313|EMBL:VAH39705.1}']}]	['Reference proteome']	[]	A0A9R1PAT4
FGENESH_gene3	tr|A0A9R1PUH1|A0A9R1PUH1_TRITD	39.394	33	19	1	6	38	613	644	3.0	33.5	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Chromosome 2b	Triticum turgidum subsp. durum (Durum wheat) (Triticum durum).	A0A9R1PUH1_TRITD	[{'ORFNames': ['TRITD_2Bv1G189430 {ECO:0000313|EMBL:VAH49950.1}']}]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	[]	A0A9R1PUH1
FGENESH_gene3	tr|A0A9R0ZV25|A0A9R0ZV25_TRITD	44.444	27	14	1	13	39	137	162	3.0	33.1	RecName: Full=RING-type E3 ubiquitin transferase {ECO:0000256|ARBA:ARBA00012483}; EC=2.3.2.27 {ECO:0000256|ARBA:ARBA00012483};	Chromosome 7b	Triticum turgidum subsp. durum (Durum wheat) (Triticum durum).	A0A9R0ZV25_TRITD	[{'ORFNames': ['TRITD_7Bv1G023310 {ECO:0000313|EMBL:VAI83753.1}']}]	['Membrane', 'Metal-binding', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Ubl conjugation pathway', 'Zinc', 'Zinc-finger']	['CATALYTIC ACTIVITY: Reaction=S-ubiquitinyl-[E2 ubiquitin-conjugating enzyme]-L-cysteine +   [acceptor protein]-L-lysine = [E2 ubiquitin-conjugating enzyme]-L-   cysteine + N(6)-ubiquitinyl-[acceptor protein]-L-lysine.;   EC=2.3.2.27; Evidence={ECO:0000256|ARBA:ARBA00000900};', 'PATHWAY: Protein modification; protein ubiquitination. {ECO:0000256|ARBA:ARBA00004906}.', 'SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single- pass membrane protein {ECO:0000256|ARBA:ARBA00004167}.']	A0A9R0ZV25
FGENESH_gene3	tr|A0A9R1PA69|A0A9R1PA69_TRITD	29.213	89	46	3	243	331	487	558	3.0	33.5	RecName: Full=VWFA domain-containing protein {ECO:0008006|Google:ProtNLM};	Chromosome 2b	Triticum turgidum subsp. durum (Durum wheat) (Triticum durum).	A0A9R1PA69_TRITD	[{'ORFNames': ['TRITD_2Bv1G001400 {ECO:0000313|EMBL:VAH39704.1}']}]	['Reference proteome']	[]	A0A9R1PA69
FGENESH_gene3	tr|A0A9R0SUB8|A0A9R0SUB8_TRITD	26.667	90	60	2	74	157	398	487	3.2	33.5	RecName: Full=CBM20 domain-containing protein {ECO:0000259|PROSITE:PS51166};	Chromosome 4a	Triticum turgidum subsp. durum (Durum wheat) (Triticum durum).	A0A9R0SUB8_TRITD	[{'ORFNames': ['TRITD_4Av1G252630 {ECO:0000313|EMBL:VAH99087.1}']}]	['Reference proteome']	[]	A0A9R0SUB8
FGENESH_gene3	tr|A0A9R1P0X2|A0A9R1P0X2_TRITD	39.394	33	19	1	6	38	686	717	3.3	33.5	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Chromosome 2a	Triticum turgidum subsp. durum (Durum wheat) (Triticum durum).	A0A9R1P0X2_TRITD	[{'ORFNames': ['TRITD_2Av1G227790 {ECO:0000313|EMBL:VAH34668.1}']}]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	[]	A0A9R1P0X2
FGENESH_gene3	tr|A0A9R0Y497|A0A9R0Y497_TRITD	35.897	39	25	0	14	52	108	146	3.3	32.0	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Chromosome 6a	Triticum turgidum subsp. durum (Durum wheat) (Triticum durum).	A0A9R0Y497_TRITD	[{'ORFNames': ['TRITD_6Av1G166100 {ECO:0000313|EMBL:VAI48095.1}']}]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	[]	A0A9R0Y497
FGENESH_gene3	tr|A0A9R1BHE4|A0A9R1BHE4_TRITD	42.308	26	15	0	14	39	123	148	3.3	32.3	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Chromosome 7a	Triticum turgidum subsp. durum (Durum wheat) (Triticum durum).	A0A9R1BHE4_TRITD	[{'ORFNames': ['TRITD_7Av1G005210 {ECO:0000313|EMBL:VAI68636.1}']}]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	[]	A0A9R1BHE4
FGENESH_gene3	tr|A0A9R0S7D0|A0A9R0S7D0_TRITD	40.909	44	18	3	14	56	185	221	3.3	33.1	RecName: Full=RING-type E3 ubiquitin transferase {ECO:0000256|ARBA:ARBA00012483}; EC=2.3.2.27 {ECO:0000256|ARBA:ARBA00012483};	Chromosome 4a	Triticum turgidum subsp. durum (Durum wheat) (Triticum durum).	A0A9R0S7D0_TRITD	[{'ORFNames': ['TRITD_4Av1G048880 {ECO:0000313|EMBL:VAH89633.1}']}]	['Membrane', 'Metal-binding', 'Reference proteome', 'Signal', 'Transmembrane', 'Transmembrane helix', 'Ubl conjugation pathway', 'Zinc', 'Zinc-finger']	['CATALYTIC ACTIVITY: Reaction=S-ubiquitinyl-[E2 ubiquitin-conjugating enzyme]-L-cysteine +   [acceptor protein]-L-lysine = [E2 ubiquitin-conjugating enzyme]-L-   cysteine + N(6)-ubiquitinyl-[acceptor protein]-L-lysine.;   EC=2.3.2.27; Evidence={ECO:0000256|ARBA:ARBA00000900};', 'PATHWAY: Protein modification; protein ubiquitination. {ECO:0000256|ARBA:ARBA00004906}.', 'SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single- pass membrane protein {ECO:0000256|ARBA:ARBA00004167}.']	A0A9R0S7D0
FGENESH_gene3	tr|A0A9R0XVM8|A0A9R0XVM8_TRITD	44.828	29	13	2	13	40	156	182	3.3	33.1	RecName: Full=RING-type E3 ubiquitin transferase {ECO:0000256|ARBA:ARBA00012483}; EC=2.3.2.27 {ECO:0000256|ARBA:ARBA00012483};	Chromosome 6a	Triticum turgidum subsp. durum (Durum wheat) (Triticum durum).	A0A9R0XVM8_TRITD	[{'ORFNames': ['TRITD_6Av1G040440 {ECO:0000313|EMBL:VAI43888.1}']}]	['Membrane', 'Metal-binding', 'Reference proteome', 'Signal', 'Transmembrane', 'Transmembrane helix', 'Ubl conjugation pathway', 'Zinc', 'Zinc-finger']	['CATALYTIC ACTIVITY: Reaction=S-ubiquitinyl-[E2 ubiquitin-conjugating enzyme]-L-cysteine +   [acceptor protein]-L-lysine = [E2 ubiquitin-conjugating enzyme]-L-   cysteine + N(6)-ubiquitinyl-[acceptor protein]-L-lysine.;   EC=2.3.2.27; Evidence={ECO:0000256|ARBA:ARBA00000900};', 'PATHWAY: Protein modification; protein ubiquitination. {ECO:0000256|ARBA:ARBA00004906}.', 'SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single- pass membrane protein {ECO:0000256|ARBA:ARBA00004167}.']	A0A9R0XVM8
FGENESH_gene3	tr|A0A9R0XED3|A0A9R0XED3_TRITD	34.286	35	22	1	6	40	295	328	3.5	33.1	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Chromosome 5b	Triticum turgidum subsp. durum (Durum wheat) (Triticum durum).	A0A9R0XED3_TRITD	[{'ORFNames': ['TRITD_5Bv1G173430 {ECO:0000313|EMBL:VAI35105.1}']}]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger']	[]	A0A9R0XED3
FGENESH_gene3	tr|A0A9R1AP88|A0A9R1AP88_TRITD	34.286	35	22	1	6	40	301	334	3.5	33.1	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Chromosome 5b	Triticum turgidum subsp. durum (Durum wheat) (Triticum durum).	A0A9R1AP88_TRITD	[{'ORFNames': ['TRITD_5Bv1G173430 {ECO:0000313|EMBL:VAI35103.1}']}]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger']	[]	A0A9R1AP88
FGENESH_gene3	tr|A0A9R0SMC6|A0A9R0SMC6_TRITD	46.875	32	16	1	14	45	153	183	3.5	33.1	RecName: Full=RING-type E3 ubiquitin transferase {ECO:0000256|ARBA:ARBA00012483}; EC=2.3.2.27 {ECO:0000256|ARBA:ARBA00012483};	Chromosome 4a	Triticum turgidum subsp. durum (Durum wheat) (Triticum durum).	A0A9R0SMC6_TRITD	[{'ORFNames': ['TRITD_4Av1G229810 {ECO:0000313|EMBL:VAH97994.1}']}]	['Membrane', 'Metal-binding', 'Reference proteome', 'Signal', 'Transmembrane', 'Transmembrane helix', 'Ubl conjugation pathway', 'Zinc', 'Zinc-finger']	['CATALYTIC ACTIVITY: Reaction=S-ubiquitinyl-[E2 ubiquitin-conjugating enzyme]-L-cysteine +   [acceptor protein]-L-lysine = [E2 ubiquitin-conjugating enzyme]-L-   cysteine + N(6)-ubiquitinyl-[acceptor protein]-L-lysine.;   EC=2.3.2.27; Evidence={ECO:0000256|ARBA:ARBA00000900};', 'PATHWAY: Protein modification; protein ubiquitination. {ECO:0000256|ARBA:ARBA00004906}.', 'SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single- pass membrane protein {ECO:0000256|ARBA:ARBA00004167}.']	A0A9R0SMC6
FGENESH_gene3	tr|A0A9R1B7W8|A0A9R1B7W8_TRITD	48.148	27	13	1	14	40	137	162	3.5	32.3	RecName: Full=RING-type E3 ubiquitin transferase {ECO:0000256|ARBA:ARBA00012483}; EC=2.3.2.27 {ECO:0000256|ARBA:ARBA00012483};	Chromosome 6b	Triticum turgidum subsp. durum (Durum wheat) (Triticum durum).	A0A9R1B7W8_TRITD	[{'ORFNames': ['TRITD_6Bv1G039320 {ECO:0000313|EMBL:VAI54725.1}']}]	['Membrane', 'Metal-binding', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Ubl conjugation pathway', 'Zinc', 'Zinc-finger']	['CATALYTIC ACTIVITY: Reaction=S-ubiquitinyl-[E2 ubiquitin-conjugating enzyme]-L-cysteine +   [acceptor protein]-L-lysine = [E2 ubiquitin-conjugating enzyme]-L-   cysteine + N(6)-ubiquitinyl-[acceptor protein]-L-lysine.;   EC=2.3.2.27; Evidence={ECO:0000256|ARBA:ARBA00000900};', 'PATHWAY: Protein modification; protein ubiquitination. {ECO:0000256|ARBA:ARBA00004906}.', 'SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single- pass membrane protein {ECO:0000256|ARBA:ARBA00004167}.']	A0A9R1B7W8
FGENESH_gene3	tr|A0A9R0T9I8|A0A9R0T9I8_TRITD	40.909	44	18	3	14	56	185	221	3.7	33.1	RecName: Full=RING-type E3 ubiquitin transferase {ECO:0000256|ARBA:ARBA00012483}; EC=2.3.2.27 {ECO:0000256|ARBA:ARBA00012483};	Chromosome 4b	Triticum turgidum subsp. durum (Durum wheat) (Triticum durum).	A0A9R0T9I8_TRITD	[{'ORFNames': ['TRITD_4Bv1G124130 {ECO:0000313|EMBL:VAI07008.1}']}]	['Membrane', 'Metal-binding', 'Reference proteome', 'Signal', 'Transmembrane', 'Transmembrane helix', 'Ubl conjugation pathway', 'Zinc', 'Zinc-finger']	['CATALYTIC ACTIVITY: Reaction=S-ubiquitinyl-[E2 ubiquitin-conjugating enzyme]-L-cysteine +   [acceptor protein]-L-lysine = [E2 ubiquitin-conjugating enzyme]-L-   cysteine + N(6)-ubiquitinyl-[acceptor protein]-L-lysine.;   EC=2.3.2.27; Evidence={ECO:0000256|ARBA:ARBA00000900};', 'PATHWAY: Protein modification; protein ubiquitination. {ECO:0000256|ARBA:ARBA00004906}.', 'SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single- pass membrane protein {ECO:0000256|ARBA:ARBA00004167}.']	A0A9R0T9I8
FGENESH_gene3	tr|A0A9R0WCS7|A0A9R0WCS7_TRITD	40.909	44	18	3	14	56	210	246	3.8	33.1	RecName: Full=RING-type E3 ubiquitin transferase {ECO:0000256|ARBA:ARBA00012483}; EC=2.3.2.27 {ECO:0000256|ARBA:ARBA00012483};	Chromosome 4b	Triticum turgidum subsp. durum (Durum wheat) (Triticum durum).	A0A9R0WCS7_TRITD	[{'ORFNames': ['TRITD_4Bv1G124130 {ECO:0000313|EMBL:VAI07009.1}']}]	['Membrane', 'Metal-binding', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Ubl conjugation pathway', 'Zinc', 'Zinc-finger']	['CATALYTIC ACTIVITY: Reaction=S-ubiquitinyl-[E2 ubiquitin-conjugating enzyme]-L-cysteine +   [acceptor protein]-L-lysine = [E2 ubiquitin-conjugating enzyme]-L-   cysteine + N(6)-ubiquitinyl-[acceptor protein]-L-lysine.;   EC=2.3.2.27; Evidence={ECO:0000256|ARBA:ARBA00000900};', 'PATHWAY: Protein modification; protein ubiquitination. {ECO:0000256|ARBA:ARBA00004906}.', 'SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single- pass membrane protein {ECO:0000256|ARBA:ARBA00004167}.']	A0A9R0WCS7
FGENESH_gene3	tr|A0A9R1R167|A0A9R1R167_TRITD	35.000	40	25	1	1	40	192	230	3.9	32.7	RecName: Full=RING-type E3 ubiquitin transferase {ECO:0000256|ARBA:ARBA00012483}; EC=2.3.2.27 {ECO:0000256|ARBA:ARBA00012483};	Chromosome 3b	Triticum turgidum subsp. durum (Durum wheat) (Triticum durum).	A0A9R1R167_TRITD	[{'ORFNames': ['TRITD_3Bv1G276760 {ECO:0000313|EMBL:VAH86252.1}']}]	['Metal-binding', 'Reference proteome', 'Transferase', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	['CATALYTIC ACTIVITY: Reaction=S-ubiquitinyl-[E2 ubiquitin-conjugating enzyme]-L-cysteine +   [acceptor protein]-L-lysine = [E2 ubiquitin-conjugating enzyme]-L-   cysteine + N(6)-ubiquitinyl-[acceptor protein]-L-lysine.;   EC=2.3.2.27; Evidence={ECO:0000256|ARBA:ARBA00000900};']	A0A9R1R167
FGENESH_gene3	tr|A0A9R0VY51|A0A9R0VY51_TRITD	40.909	44	18	3	14	56	185	221	4.0	32.7	RecName: Full=RING-type E3 ubiquitin transferase {ECO:0000256|ARBA:ARBA00012483}; EC=2.3.2.27 {ECO:0000256|ARBA:ARBA00012483};	Chromosome 4a	Triticum turgidum subsp. durum (Durum wheat) (Triticum durum).	A0A9R0VY51_TRITD	[{'ORFNames': ['TRITD_4Av1G048880 {ECO:0000313|EMBL:VAH89632.1}']}]	['Membrane', 'Metal-binding', 'Reference proteome', 'Signal', 'Transmembrane', 'Transmembrane helix', 'Ubl conjugation pathway', 'Zinc', 'Zinc-finger']	['CATALYTIC ACTIVITY: Reaction=S-ubiquitinyl-[E2 ubiquitin-conjugating enzyme]-L-cysteine +   [acceptor protein]-L-lysine = [E2 ubiquitin-conjugating enzyme]-L-   cysteine + N(6)-ubiquitinyl-[acceptor protein]-L-lysine.;   EC=2.3.2.27; Evidence={ECO:0000256|ARBA:ARBA00000900};', 'PATHWAY: Protein modification; protein ubiquitination. {ECO:0000256|ARBA:ARBA00004906}.', 'SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single- pass membrane protein {ECO:0000256|ARBA:ARBA00004167}.']	A0A9R0VY51
FGENESH_gene3	tr|A0A9R0YIG2|A0A9R0YIG2_TRITD	44.828	29	13	2	13	40	155	181	4.1	32.7	RecName: Full=RING-type E3 ubiquitin transferase {ECO:0000256|ARBA:ARBA00012483}; EC=2.3.2.27 {ECO:0000256|ARBA:ARBA00012483};	Chromosome 6b	Triticum turgidum subsp. durum (Durum wheat) (Triticum durum).	A0A9R0YIG2_TRITD	[{'ORFNames': ['TRITD_6Bv1G052700 {ECO:0000313|EMBL:VAI55454.1}']}]	['Membrane', 'Metal-binding', 'Reference proteome', 'Signal', 'Transmembrane', 'Transmembrane helix', 'Ubl conjugation pathway', 'Zinc', 'Zinc-finger']	['CATALYTIC ACTIVITY: Reaction=S-ubiquitinyl-[E2 ubiquitin-conjugating enzyme]-L-cysteine +   [acceptor protein]-L-lysine = [E2 ubiquitin-conjugating enzyme]-L-   cysteine + N(6)-ubiquitinyl-[acceptor protein]-L-lysine.;   EC=2.3.2.27; Evidence={ECO:0000256|ARBA:ARBA00000900};', 'PATHWAY: Protein modification; protein ubiquitination. {ECO:0000256|ARBA:ARBA00004906}.', 'SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single- pass membrane protein {ECO:0000256|ARBA:ARBA00004167}.']	A0A9R0YIG2
FGENESH_gene3	tr|A0A9R1BKI5|A0A9R1BKI5_TRITD	44.444	27	14	1	13	39	138	163	4.1	32.7	RecName: Full=RING-type E3 ubiquitin transferase {ECO:0000256|ARBA:ARBA00012483}; EC=2.3.2.27 {ECO:0000256|ARBA:ARBA00012483};	Chromosome 7a	Triticum turgidum subsp. durum (Durum wheat) (Triticum durum).	A0A9R1BKI5_TRITD	[{'ORFNames': ['TRITD_7Av1G049760 {ECO:0000313|EMBL:VAI71550.1}']}]	['Membrane', 'Metal-binding', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Ubl conjugation pathway', 'Zinc', 'Zinc-finger']	['CATALYTIC ACTIVITY: Reaction=S-ubiquitinyl-[E2 ubiquitin-conjugating enzyme]-L-cysteine +   [acceptor protein]-L-lysine = [E2 ubiquitin-conjugating enzyme]-L-   cysteine + N(6)-ubiquitinyl-[acceptor protein]-L-lysine.;   EC=2.3.2.27; Evidence={ECO:0000256|ARBA:ARBA00000900};', 'PATHWAY: Protein modification; protein ubiquitination. {ECO:0000256|ARBA:ARBA00004906}.', 'SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single- pass membrane protein {ECO:0000256|ARBA:ARBA00004167}.']	A0A9R1BKI5
FGENESH_gene3	tr|A0A9R0TUN9|A0A9R0TUN9_TRITD	34.286	35	22	1	6	40	258	291	4.4	32.7	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Chromosome 5a	Triticum turgidum subsp. durum (Durum wheat) (Triticum durum).	A0A9R0TUN9_TRITD	[{'ORFNames': ['TRITD_5Av1G184050 {ECO:0000313|EMBL:VAI20399.1}']}]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger']	[]	A0A9R0TUN9
FGENESH_gene3	tr|A0A9R0SPB5|A0A9R0SPB5_TRITD	26.667	90	60	2	74	157	398	487	4.5	32.7	RecName: Full=CBM20 domain-containing protein {ECO:0000259|PROSITE:PS51166};	Chromosome 4a	Triticum turgidum subsp. durum (Durum wheat) (Triticum durum).	A0A9R0SPB5_TRITD	[{'ORFNames': ['TRITD_4Av1G252630 {ECO:0000313|EMBL:VAH99089.1}']}]	['Reference proteome']	[]	A0A9R0SPB5
FGENESH_gene3	tr|A0A9R0W554|A0A9R0W554_TRITD	26.667	90	60	2	74	157	398	487	4.5	32.7	RecName: Full=CBM20 domain-containing protein {ECO:0000259|PROSITE:PS51166};	Chromosome 4a	Triticum turgidum subsp. durum (Durum wheat) (Triticum durum).	A0A9R0W554_TRITD	[{'ORFNames': ['TRITD_4Av1G252630 {ECO:0000313|EMBL:VAH99088.1}']}]	['Reference proteome']	[]	A0A9R0W554
FGENESH_gene3	tr|A0A9R0T7E1|A0A9R0T7E1_TRITD	35.000	40	25	1	6	45	237	275	4.6	32.3	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Chromosome 4b	Triticum turgidum subsp. durum (Durum wheat) (Triticum durum).	A0A9R0T7E1_TRITD	[{'ORFNames': ['TRITD_4Bv1G152550 {ECO:0000313|EMBL:VAI08570.1}']}]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	[]	A0A9R0T7E1
FGENESH_gene3	tr|A0A9R1BHC3|A0A9R1BHC3_TRITD	46.154	26	14	0	14	39	120	145	4.8	31.6	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Chromosome 7a	Triticum turgidum subsp. durum (Durum wheat) (Triticum durum).	A0A9R1BHC3_TRITD	[{'ORFNames': ['TRITD_7Av1G005270 {ECO:0000313|EMBL:VAI68637.1}']}]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	[]	A0A9R1BHC3
FGENESH_gene3	tr|A0A9R0Y4N5|A0A9R0Y4N5_TRITD	40.541	37	18	3	6	40	178	212	4.8	32.7	RecName: Full=RING-type E3 ubiquitin transferase {ECO:0000256|ARBA:ARBA00012483}; EC=2.3.2.27 {ECO:0000256|ARBA:ARBA00012483};	Chromosome 6a	Triticum turgidum subsp. durum (Durum wheat) (Triticum durum).	A0A9R0Y4N5_TRITD	[{'ORFNames': ['TRITD_6Av1G168570 {ECO:0000313|EMBL:VAI48175.1}']}]	['Membrane', 'Metal-binding {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}', 'Reference proteome', 'Transmembrane', 'Transmembrane helix', 'Ubl conjugation pathway', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	['CATALYTIC ACTIVITY: Reaction=S-ubiquitinyl-[E2 ubiquitin-conjugating enzyme]-L-cysteine +   [acceptor protein]-L-lysine = [E2 ubiquitin-conjugating enzyme]-L-   cysteine + N(6)-ubiquitinyl-[acceptor protein]-L-lysine.;   EC=2.3.2.27; Evidence={ECO:0000256|ARBA:ARBA00000900};', 'PATHWAY: Protein modification; protein ubiquitination. {ECO:0000256|ARBA:ARBA00004906}.', 'SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single- pass membrane protein {ECO:0000256|ARBA:ARBA00004167}.']	A0A9R0Y4N5
FGENESH_gene3	tr|A0A9R0V7N0|A0A9R0V7N0_TRITD	42.308	26	14	1	13	38	3	27	4.9	30.0	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Chromosome 1b	Triticum turgidum subsp. durum (Durum wheat) (Triticum durum).	A0A9R0V7N0_TRITD	[{'ORFNames': ['TRITD_1Bv1G126750 {ECO:0000313|EMBL:VAH17728.1}']}]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger']	[]	A0A9R0V7N0
FGENESH_gene3	tr|A0A9R0XE99|A0A9R0XE99_TRITD	34.286	35	22	1	6	40	263	296	4.9	32.3	RecName: Full=RING-type domain-containing protein {ECO:0000259|PROSITE:PS50089};	Chromosome 5b	Triticum turgidum subsp. durum (Durum wheat) (Triticum durum).	A0A9R0XE99_TRITD	[{'ORFNames': ['TRITD_5Bv1G173430 {ECO:0000313|EMBL:VAI35104.1}']}]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger']	[]	A0A9R0XE99
FGENESH_gene3	tr|A0A9R0T1S1|A0A9R0T1S1_TRITD	28.814	59	37	2	11	69	160	213	5.1	32.7	SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:VAI05532.1};	Chromosome 4b	Triticum turgidum subsp. durum (Durum wheat) (Triticum durum).	A0A9R0T1S1_TRITD	[{'ORFNames': ['TRITD_4Bv1G096630 {ECO:0000313|EMBL:VAI05532.1}']}]	['Metal-binding', 'Reference proteome', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	[]	A0A9R0T1S1
FGENESH_gene3	tr|A0A9R1B1M1|A0A9R1B1M1_TRITD	40.541	37	18	3	6	40	117	151	5.2	32.3	RecName: Full=RING-type E3 ubiquitin transferase {ECO:0000256|ARBA:ARBA00012483}; EC=2.3.2.27 {ECO:0000256|ARBA:ARBA00012483};	Chromosome 6a	Triticum turgidum subsp. durum (Durum wheat) (Triticum durum).	A0A9R1B1M1_TRITD	[{'ORFNames': ['TRITD_6Av1G168570 {ECO:0000313|EMBL:VAI48176.1}']}]	['Metal-binding {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}', 'Reference proteome', 'Ubl conjugation pathway', 'Zinc', 'Zinc-finger {ECO:0000256|ARBA:ARBA00022771, ECO:0000256|PROSITE-', 'ProRule:PRU00175}']	['CATALYTIC ACTIVITY: Reaction=S-ubiquitinyl-[E2 ubiquitin-conjugating enzyme]-L-cysteine +   [acceptor protein]-L-lysine = [E2 ubiquitin-conjugating enzyme]-L-   cysteine + N(6)-ubiquitinyl-[acceptor protein]-L-lysine.;   EC=2.3.2.27; Evidence={ECO:0000256|ARBA:ARBA00000900};', 'PATHWAY: Protein modification; protein ubiquitination. {ECO:0000256|ARBA:ARBA00004906}.', 'SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004167}; Single- pass membrane protein {ECO:0000256|ARBA:ARBA00004167}.']	A0A9R1B1M1
FGENESH_gene3	tr|A0A9R0W566|A0A9R0W566_TRITD	26.667	90	60	2	74	157	398	487	5.5	32.7	RecName: Full=CBM20 domain-containing protein {ECO:0000259|PROSITE:PS51166};	Chromosome 4a	Triticum turgidum subsp. durum (Durum wheat) (Triticum durum).	A0A9R0W566_TRITD	[{'ORFNames': ['TRITD_4Av1G252630 {ECO:0000313|EMBL:VAH99086.1}']}]	['Carbohydrate metabolism', 'Kinase', 'Reference proteome', 'Transferase']	['COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420;   Evidence={ECO:0000256|ARBA:ARBA00001946};', 'SUBUNIT: Homodimer. {ECO:0000256|ARBA:ARBA00011738}.', 'SIMILARITY: Belongs to the PEP-utilizing enzyme family. {ECO:0000256|ARBA:ARBA00007837}.']	A0A9R0W566
